,state,date,value
253,NJ,20160225,59016.85774110226
254,NJ,20160226,77047.58361840631
255,NJ,20160227,58775.857014247966
256,NJ,20160228,66202.3773268862
257,NJ,20160229,78161.304205159
258,NJ,20160301,61610.44992985237
259,NJ,20160302,75380.09277381263
260,NJ,20160303,54803.457805748185
261,NJ,20160304,56970.84197586707
262,NJ,20160305,56419.35176982247
263,NJ,20160306,88839.60966233622
264,NJ,20160307,78366.46750082474
265,NJ,20160308,71642.15025657519
266,NJ,20160309,81060.55826603233
267,NJ,20160310,82998.34595270244
268,NJ,20160311,72234.45161691622
269,NJ,20160312,55869.070264322894
270,NJ,20160313,68518.21542736543
271,NJ,20160314,60933.3721814578
272,NJ,20160315,54318.245679959786
273,NJ,20160316,58628.107136547136
274,NJ,20160317,44961.240429267214
275,NJ,20160318,59638.21833991102
276,NJ,20160319,46631.58747324954
277,NJ,20160320,47153.15718983575
278,NJ,20160321,47589.75921323749
279,NJ,20160322,28474.983132924135
280,NJ,20160323,41090.88568391547
281,NJ,20160324,27817.729016386078
282,NJ,20160325,43979.381245788456
283,NJ,20160326,29666.907689313175
284,NJ,20160327,25358.665782556
285,NJ,20160328,33105.56937599942
286,NJ,20160329,36840.65069435819
287,NJ,20160330,45923.45778945055
288,NJ,20160331,42693.41744915265
289,NJ,20160401,41504.33217308238
290,NJ,20160402,42731.67964610775
291,NJ,20160403,33272.366955451456
292,NJ,20160404,31131.015344556337
293,NJ,20160405,41293.155273182536
294,NJ,20160406,29426.082483471382
295,NJ,20160407,33579.69191107192
296,NJ,20160408,20553.490743648003
297,NJ,20160409,37655.69965773004
298,NJ,20160410,34669.64973249402
299,NJ,20160411,36249.90587608023
300,NJ,20160412,23568.515245302653
301,NJ,20160413,25045.28392562703
302,NJ,20160414,39732.733378004246
303,NJ,20160415,25960.013888823876
304,NJ,20160416,26012.6613758976
305,NJ,20160417,38189.3379620817
306,NJ,20160418,35612.18789710319
307,NJ,20160419,41703.4963490762
308,NJ,20160420,34603.10845107608
309,NJ,20160421,28044.13690168001
310,NJ,20160422,32218.061153468487
311,NJ,20160423,29219.612613133722
312,NJ,20160424,27078.605932743365
313,NJ,20160425,32737.817632737213
314,NJ,20160426,35059.4511355292
315,NJ,20160427,26020.58686852156
316,NJ,20160428,24444.315745150965
317,NJ,20160429,19688.840804270414
318,NJ,20160430,19539.979452582225
319,NJ,20160501,42458.27348548047
320,NJ,20160502,31433.830416421093
321,NJ,20160503,25656.45881565957
322,NJ,20160504,33981.2696331385
323,NJ,20160505,31337.62395815773
324,NJ,20160506,29974.168269499638
325,NJ,20160507,25226.381265368636
326,NJ,20160508,27305.78849405315
327,NJ,20160509,34775.41826756579
328,NJ,20160510,25103.25514950083
329,NJ,20160511,44061.49495357474
330,NJ,20160512,42547.81741306669
331,NJ,20160513,32646.466255608146
332,NJ,20160514,25021.319205808704
333,NJ,20160515,39588.19512020224
334,NJ,20160516,51202.55232238436
335,NJ,20160517,39720.64747699232
336,NJ,20160518,44311.01354031009
337,NJ,20160519,29816.50716820661
338,NJ,20160520,21858.532421665583
339,NJ,20160521,26266.827857258642
340,NJ,20160522,31013.499751302446
341,NJ,20160523,23385.287152899447
342,NJ,20160524,30283.90092408524
343,NJ,20160525,22073.061380705643
344,NJ,20160526,24258.68752740873
345,NJ,20160527,19526.26696590641
346,NJ,20160528,26050.41027706662
347,NJ,20160529,28181.67670561759
348,NJ,20160530,24650.790068514063
349,NJ,20160531,19782.106258391665
350,NJ,20160601,29655.800237013973
351,NJ,20160602,20612.18831307917
352,NJ,20160603,16512.314319549834
353,NJ,20160604,19673.673606044747
354,NJ,20160605,14593.399327271281
355,NJ,20160606,21569.351154422995
356,NJ,20160607,30613.26351460438
357,NJ,20160608,27577.243678499195
358,NJ,20160609,21385.46857384474
359,NJ,20160610,14811.82537368087
360,NJ,20160611,17744.60457418137
361,NJ,20160612,34177.167088241564
362,NJ,20160613,29595.800315040186
363,NJ,20160614,17278.55134867963
364,NJ,20160615,26528.234426260977
365,NJ,20160616,16085.664728567754
366,NJ,20160617,12105.579458462185
367,NJ,20160618,23893.461252081866
368,NJ,20160619,21317.35463003341
369,NJ,20160620,15729.45938495294
370,NJ,20160621,35576.399213616365
371,NJ,20160622,27903.91601540096
372,NJ,20160623,17460.07122606127
373,NJ,20160624,18067.273852939197
374,NJ,20160625,18579.662050453677
375,NJ,20160626,16801.01618502391
376,NJ,20160627,28416.090390857964
377,NJ,20160628,17076.397969319616
378,NJ,20160629,23313.58609763896
379,NJ,20160630,16749.849177940454
380,NJ,20160701,9972.271441525003
381,NJ,20160702,16762.66049957696
382,NJ,20160703,29361.160751293388
383,NJ,20160704,23221.335178243546
384,NJ,20160705,25358.482064254156
385,NJ,20160706,28181.123869959174
386,NJ,20160707,22114.609158882296
387,NJ,20160708,27737.32430122066
388,NJ,20160709,14765.471758980231
389,NJ,20160710,7387.23527141667
390,NJ,20160711,9543.521241682223
391,NJ,20160712,16833.43675253977
392,NJ,20160713,16238.189623397011
393,NJ,20160714,19514.338230761587
394,NJ,20160715,18802.30447095545
395,NJ,20160716,16335.823326006832
396,NJ,20160717,17696.862976011984
397,NJ,20160718,21960.55121296981
398,NJ,20160719,24710.983674604835
399,NJ,20160720,16412.127763609114
400,NJ,20160721,20004.950722249418
401,NJ,20160722,34042.41161978319
402,NJ,20160723,20957.485258892582
403,NJ,20160724,17516.363377476908
404,NJ,20160725,22720.633675079313
405,NJ,20160726,24524.967233297582
406,NJ,20160727,30820.172432069772
407,NJ,20160728,21237.504151634155
408,NJ,20160729,17202.004948610258
409,NJ,20160730,15201.805094597952
410,NJ,20160731,12956.40900795085
411,NJ,20160801,20250.572441713226
412,NJ,20160802,20851.694802209757
413,NJ,20160803,13705.918978518906
414,NJ,20160804,17042.560542577106
415,NJ,20160805,14400.101345131288
416,NJ,20160806,15861.685383864811
417,NJ,20160807,19571.336241506608
418,NJ,20160808,18295.64164805222
419,NJ,20160809,16383.57800719778
420,NJ,20160810,4990.835762587592
421,NJ,20160811,16423.980069398604
422,NJ,20160812,11456.99332439336
423,NJ,20160813,9256.836798333334
424,NJ,20160814,25302.64579728626
425,NJ,20160815,21937.575994776544
426,NJ,20160816,22259.71936179888
427,NJ,20160817,18097.41567749869
428,NJ,20160818,19760.990856607757
429,NJ,20160819,19387.476476658376
430,NJ,20160820,25687.576662106454
431,NJ,20160821,18635.4533691803
432,NJ,20160822,8374.550737959293
433,NJ,20160823,17325.12863952236
434,NJ,20160824,12862.298805148572
435,NJ,20160825,25467.240740554127
436,NJ,20160826,23816.68676233024
437,NJ,20160827,8435.385676162257
438,NJ,20160828,22126.17383858504
439,NJ,20160829,15978.67705943816
440,NJ,20160830,18146.50137896218
441,NJ,20160831,14496.26666404538
442,NJ,20160901,15671.887914337796
443,NJ,20160902,15540.079597496788
444,NJ,20160903,29349.82523563348
445,NJ,20160904,19418.80556622488
446,NJ,20160905,23783.886581204188
447,NJ,20160906,15191.877985190415
448,NJ,20160907,12977.90013520716
449,NJ,20160908,9484.974325526788
450,NJ,20160909,24684.925950364413
451,NJ,20160910,14661.679862231009
452,NJ,20160911,20938.62066556916
453,NJ,20160912,23312.881986079232
454,NJ,20160913,24411.843303715163
455,NJ,20160914,26051.93802737895
456,NJ,20160915,24737.20668913813
457,NJ,20160916,30250.20369257056
458,NJ,20160917,22664.61061969888
459,NJ,20160918,35267.84827498948
460,NJ,20160919,30024.45347949229
461,NJ,20160920,16683.40375841191
462,NJ,20160921,19426.773898047875
463,NJ,20160922,19147.244034870644
464,NJ,20160923,29335.63493375265
465,NJ,20160924,26101.958693704622
466,NJ,20160925,30117.712552071927
467,NJ,20160926,29163.15927760339
468,NJ,20160927,26385.157613590567
469,NJ,20160928,22457.33582849228
470,NJ,20160929,30914.06744945297
471,NJ,20160930,33758.3465742504
472,NJ,20161001,39484.08472273969
473,NJ,20161002,38089.84583597589
474,NJ,20161003,36169.04334453203
475,NJ,20161004,29288.25570893004
476,NJ,20161005,25426.311454507075
477,NJ,20161006,37193.684684331165
478,NJ,20161007,28456.82689183161
479,NJ,20161008,22807.625335284072
480,NJ,20161009,16030.402725397029
481,NJ,20161010,17079.87729302872
482,NJ,20161011,34403.3823450273
483,NJ,20161012,12241.356779877822
484,NJ,20161013,18834.042438173623
485,NJ,20161014,13877.587182611922
486,NJ,20161015,21885.878076155965
487,NJ,20161016,30825.9971841042
488,NJ,20161017,39090.71309489726
489,NJ,20161018,13626.692213471504
490,NJ,20161019,23375.098638214797
491,NJ,20161020,26896.482423502264
492,NJ,20161021,19706.1382848124
493,NJ,20161022,29082.18859966063
494,NJ,20161023,19268.274437432032
495,NJ,20161024,25193.232214919823
496,NJ,20161025,28875.399199179374
497,NJ,20161026,32135.994405171805
498,NJ,20161027,24136.253864591126
499,NJ,20161028,30100.496588832553
500,NJ,20161029,31041.05642405069
501,NJ,20161030,36737.45098777001
502,NJ,20161031,31937.792853864947
503,NJ,20161101,34054.280215979736
504,NJ,20161102,26058.289605165268
505,NJ,20161103,52829.910995969505
506,NJ,20161104,32370.288153533766
507,NJ,20161105,24344.576037101542
508,NJ,20161106,28013.268123150312
509,NJ,20161107,34192.003903235425
510,NJ,20161108,35718.04990664597
511,NJ,20161109,15311.623097889324
512,NJ,20161110,23550.31437991184
513,NJ,20161111,41318.528872390525
514,NJ,20161112,38011.76986315722
515,NJ,20161113,40710.40534154602
516,NJ,20161114,44099.915091863884
517,NJ,20161115,33222.25960024666
518,NJ,20161116,31665.48212497232
519,NJ,20161117,25720.112602111178
520,NJ,20161118,22559.31078521462
521,NJ,20161119,11886.171240033998
522,NJ,20161120,16935.194525142062
523,NJ,20161121,33083.326282966205
524,NJ,20161122,21933.18486213893
525,NJ,20161123,27712.320445681045
526,NJ,20161124,24574.95396995115
527,NJ,20161125,16053.79543001462
528,NJ,20161126,25434.223998887286
529,NJ,20161127,31273.289534161293
530,NJ,20161128,41481.53060690264
531,NJ,20161129,28660.570679625667
532,NJ,20161130,29473.70106588768
533,NJ,20161201,39082.27659834073
534,NJ,20161202,33164.5388336196
535,NJ,20161203,15787.347662442096
536,NJ,20161204,46552.618722446015
537,NJ,20161205,46231.97063434398
538,NJ,20161206,39630.40059993311
539,NJ,20161207,23536.000942627456
540,NJ,20161208,38949.68416015338
541,NJ,20161209,45135.14450165645
542,NJ,20161210,40158.630695780965
543,NJ,20161211,57525.48172750615
544,NJ,20161212,58906.30817237195
545,NJ,20161213,46900.762558943934
546,NJ,20161214,40038.891489805246
547,NJ,20161215,47960.66195482837
548,NJ,20161216,23600.043680317343
549,NJ,20161217,41024.27811903248
550,NJ,20161218,43701.00410192883
551,NJ,20161219,58645.71056318278
552,NJ,20161220,69044.18310113861
553,NJ,20161221,68837.90398878024
554,NJ,20161222,67800.06020465898
555,NJ,20161223,53579.53074126999
556,NJ,20161224,50471.41133029742
557,NJ,20161225,35786.94218581592
558,NJ,20161226,34768.088081965565
559,NJ,20161227,61026.0480961683
560,NJ,20161228,49255.80493388955
561,NJ,20161229,53291.72370287497
562,NJ,20161230,59125.238539132275
563,NJ,20161231,29878.90630531789
564,NJ,20170101,38965.674900962884
565,NJ,20170102,52347.159585808426
566,NJ,20170103,48483.35963245503
567,NJ,20170104,56680.402150641756
568,NJ,20170105,73349.28688009008
569,NJ,20170106,52507.520656832894
570,NJ,20170107,59870.15455414994
571,NJ,20170108,54829.275456888216
572,NJ,20170109,67226.08820630613
573,NJ,20170110,72206.11799729227
574,NJ,20170111,48569.705294661966
575,NJ,20170112,55538.13767885932
576,NJ,20170113,53610.93892680685
577,NJ,20170114,54602.834063583825
578,NJ,20170115,58013.747419106054
579,NJ,20170116,69835.10714812168
580,NJ,20170117,53652.70794628233
581,NJ,20170118,68780.88417080198
582,NJ,20170119,74663.47380065803
583,NJ,20170120,70431.05756731701
584,NJ,20170121,73965.99100094008
585,NJ,20170122,81994.81682057782
586,NJ,20170123,80686.17019280135
587,NJ,20170124,81666.4804453826
588,NJ,20170125,68598.66199872516
589,NJ,20170126,66921.20726394073
590,NJ,20170127,67358.48283604857
591,NJ,20170128,70364.70972075808
592,NJ,20170129,66481.3244381933
593,NJ,20170130,90289.68989934016
594,NJ,20170131,84768.47607162442
595,NJ,20170201,83115.00053393492
596,NJ,20170202,87550.2844793394
597,NJ,20170203,72595.39023937423
598,NJ,20170204,63972.50346229784
599,NJ,20170205,67639.34112725686
600,NJ,20170206,83005.98713899826
601,NJ,20170207,109254.83833056637
602,NJ,20170208,87251.518863928
603,NJ,20170209,75632.29888999848
604,NJ,20170210,75839.7748569456
605,NJ,20170211,81371.31982194581
606,NJ,20170212,90437.01779823283
607,NJ,20170213,76762.94606805168
608,NJ,20170214,85759.9928071709
609,NJ,20170215,80619.14019378477
610,NJ,20170216,77428.06865571594
611,NJ,20170217,59171.04388678907
612,NJ,20170218,51297.242282796375
613,NJ,20170219,54581.278732152765
614,NJ,20170220,61487.23712609022
615,NJ,20170221,78680.74828719239
616,NJ,20170222,62801.57759061204
617,NJ,20170223,60904.119502462265
618,NJ,20170224,43289.441152268926
619,NJ,20170225,42389.5913409444
620,NJ,20170226,56901.48743807593
621,NJ,20170227,43909.865409721366
622,NJ,20170228,54009.502240823414
623,NJ,20170301,68743.88621513746
624,NJ,20170302,45824.19277443219
625,NJ,20170303,50897.283941334004
626,NJ,20170304,38903.291210415366
627,NJ,20170305,42428.249795857286
628,NJ,20170306,61620.52269166442
629,NJ,20170307,48968.02448679615
630,NJ,20170308,48194.81324716962
631,NJ,20170309,29280.239657327515
632,NJ,20170310,36123.451555698884
633,NJ,20170311,40562.6717596776
634,NJ,20170312,48588.97359071043
635,NJ,20170313,49743.51637534127
636,NJ,20170314,48538.724756385745
637,NJ,20170315,37711.874796818796
638,NJ,20170316,52941.51557286245
639,NJ,20170317,41819.387845711055
640,NJ,20170318,38222.96663768081
641,NJ,20170319,47096.377147352665
642,NJ,20170320,54258.907310133225
643,NJ,20170321,65639.84922534613
644,NJ,20170322,72834.94726139451
645,NJ,20170323,40064.665937304686
646,NJ,20170324,48801.81386164496
647,NJ,20170325,45909.33934596653
648,NJ,20170326,43946.483529347366
649,NJ,20170327,44329.058349638064
650,NJ,20170328,48404.34122847717
651,NJ,20170329,52522.030052487244
652,NJ,20170330,59809.320141628654
653,NJ,20170331,54388.52410584379
654,NJ,20170401,45106.84543553495
655,NJ,20170402,64740.65545993133
656,NJ,20170403,53030.421545625744
657,NJ,20170404,65284.905302087696
658,NJ,20170405,40514.22787175789
659,NJ,20170406,43332.47759308662
660,NJ,20170407,33667.10111608187
661,NJ,20170408,45064.89889548048
662,NJ,20170409,54090.99067707861
663,NJ,20170410,45161.469671784456
664,NJ,20170411,58544.88157404628
665,NJ,20170412,45833.01524886155
666,NJ,20170413,43913.045984567965
667,NJ,20170414,34133.576052953205
668,NJ,20170415,41692.03780613344
669,NJ,20170416,34237.506776583985
670,NJ,20170417,44584.61587360057
671,NJ,20170418,37634.57871761369
672,NJ,20170419,33358.70862043523
673,NJ,20170420,29601.058687929883
674,NJ,20170421,33654.11806857725
675,NJ,20170422,17586.72291771455
676,NJ,20170423,25087.910746414753
677,NJ,20170424,32879.90796493984
678,NJ,20170425,24263.12396759365
679,NJ,20170426,35313.85882714703
680,NJ,20170427,24479.718902108867
681,NJ,20170428,20569.963969467957
682,NJ,20170429,22514.43880166249
683,NJ,20170430,26026.771932300697
684,NJ,20170501,46447.03856580092
685,NJ,20170502,34500.01794588132
686,NJ,20170503,28711.101382906636
687,NJ,20170504,37837.986790738796
688,NJ,20170505,26262.380514823883
689,NJ,20170506,22273.597499220854
690,NJ,20170507,21177.730172560936
691,NJ,20170508,35300.87694630129
692,NJ,20170509,44422.255993278
693,NJ,20170510,53122.91045782549
694,NJ,20170511,43909.565332254504
695,NJ,20170512,31051.931750119362
696,NJ,20170513,24654.359149424028
697,NJ,20170514,21136.31478408211
698,NJ,20170515,35966.94625627601
699,NJ,20170516,42766.92376173916
700,NJ,20170517,52111.537359700065
701,NJ,20170518,34382.71575047268
702,NJ,20170519,27086.185154766816
703,NJ,20170520,26547.697214858068
704,NJ,20170521,24461.142789938927
705,NJ,20170522,35718.511498596505
706,NJ,20170523,25566.56708428652
707,NJ,20170524,22176.093398246758
708,NJ,20170525,28044.078995403896
709,NJ,20170526,16312.495523661506
710,NJ,20170527,18815.7094234394
711,NJ,20170528,11322.640222739305
712,NJ,20170529,24767.843960518174
713,NJ,20170530,22670.81795816804
714,NJ,20170531,20264.43477699334
715,NJ,20170601,22942.70906701004
716,NJ,20170602,17501.574694757892
717,NJ,20170603,24082.307009208263
718,NJ,20170604,32481.045961795786
719,NJ,20170605,27186.677449642997
720,NJ,20170606,32533.67853521326
721,NJ,20170607,19559.674423076136
722,NJ,20170608,17414.710579037775
723,NJ,20170609,6536.475741268791
724,NJ,20170610,16550.911782996136
725,NJ,20170611,20554.981677851072
726,NJ,20170612,37931.151249207134
727,NJ,20170613,41741.59241751128
728,NJ,20170614,19818.631018735963
729,NJ,20170615,32441.23414535862
730,NJ,20170616,23559.26919763729
731,NJ,20170617,25116.458148675887
732,NJ,20170618,18719.595594344668
733,NJ,20170619,32029.31388067205
734,NJ,20170620,18274.43900957314
735,NJ,20170621,12033.642951130403
736,NJ,20170622,10837.481690883456
737,NJ,20170623,17116.06720682709
738,NJ,20170624,25811.475449477915
739,NJ,20170625,30818.515587310176
740,NJ,20170626,23048.327503570577
741,NJ,20170627,23751.56739098603
742,NJ,20170628,16797.57395339766
743,NJ,20170629,16388.46659721747
744,NJ,20170630,20173.00013057608
745,NJ,20170701,18888.998043632597
746,NJ,20170702,12688.490539393233
747,NJ,20170703,12279.038071906509
748,NJ,20170704,5664.0638516628505
749,NJ,20170705,12260.576730316687
750,NJ,20170706,29604.099716010936
751,NJ,20170707,15698.260822576554
752,NJ,20170708,24739.525373413788
753,NJ,20170709,21769.49482432783
754,NJ,20170710,17870.956663400997
755,NJ,20170711,28736.901529539282
756,NJ,20170712,22985.357769926835
757,NJ,20170713,4901.149031519324
758,NJ,20170714,6742.988609817527
759,NJ,20170715,11744.800026765295
760,NJ,20170716,12064.92273562492
761,NJ,20170717,20840.151321677156
762,NJ,20170718,23958.293141981456
763,NJ,20170719,27140.361546825137
764,NJ,20170720,21615.612200176223
765,NJ,20170721,17879.429546592648
766,NJ,20170722,19866.249320233197
767,NJ,20170723,24624.402875291507
768,NJ,20170724,20720.112513926182
769,NJ,20170725,21430.414893693047
770,NJ,20170726,13500.815604231317
771,NJ,20170727,14338.130573480632
772,NJ,20170728,17204.585316240322
773,NJ,20170729,21933.773218126385
774,NJ,20170730,21795.694909248617
775,NJ,20170731,28434.881441659487
776,NJ,20170801,21141.4375554555
777,NJ,20170802,22347.76304938308
778,NJ,20170803,26844.30868324354
779,NJ,20170804,30855.364345182592
780,NJ,20170805,17736.95828601159
781,NJ,20170806,19866.939133316577
782,NJ,20170807,33835.954904933285
783,NJ,20170808,22511.412315469915
784,NJ,20170809,18790.561884853985
785,NJ,20170810,20749.975344904597
786,NJ,20170811,24288.954353988214
787,NJ,20170812,24092.9040361172
788,NJ,20170813,23079.161297692415
789,NJ,20170814,16709.32331186282
790,NJ,20170815,20021.456932162957
791,NJ,20170816,22023.11051661584
792,NJ,20170817,31892.185747201016
793,NJ,20170818,23833.69109884306
794,NJ,20170819,25476.766746931735
795,NJ,20170820,32903.156669150114
796,NJ,20170821,19699.637585528082
797,NJ,20170822,25706.61820492839
798,NJ,20170823,19421.90563548517
799,NJ,20170824,20607.684085251884
800,NJ,20170825,25337.216621433825
801,NJ,20170826,35192.10700869376
802,NJ,20170827,21775.772250477345
803,NJ,20170828,26767.24389169192
804,NJ,20170829,33757.22483099292
805,NJ,20170830,30024.297149764043
806,NJ,20170831,14788.293105086846
807,NJ,20170901,20554.236555612188
808,NJ,20170902,20442.942055225583
809,NJ,20170903,26083.92439082804
810,NJ,20170904,27861.26032283875
811,NJ,20170905,39931.87693006754
812,NJ,20170906,27479.055557583808
813,NJ,20170907,19333.263179219168
814,NJ,20170908,24913.44140689408
815,NJ,20170909,19386.020360015824
816,NJ,20170910,23816.412797503817
817,NJ,20170911,22049.17256583493
818,NJ,20170912,11702.690211692592
819,NJ,20170913,28485.976674182628
820,NJ,20170914,27667.62593755434
821,NJ,20170915,30874.601553710963
822,NJ,20170916,22914.500611716074
823,NJ,20170917,20532.297225005797
824,NJ,20170918,38554.37145183623
825,NJ,20170919,25060.33543493752
826,NJ,20170920,39063.791988531746
827,NJ,20170921,31901.76069965003
828,NJ,20170922,23139.632253980533
829,NJ,20170923,28637.601383924848
830,NJ,20170924,25328.14398667228
831,NJ,20170925,26693.721308353794
832,NJ,20170926,27047.673260625754
833,NJ,20170927,29712.467659130947
834,NJ,20170928,22563.579116705045
835,NJ,20170929,28407.93390554944
836,NJ,20170930,24452.208105424816
837,NJ,20171001,20650.959748348607
838,NJ,20171002,24818.35408910855
839,NJ,20171003,29658.725587298155
840,NJ,20171004,50648.80411312071
841,NJ,20171005,37073.15435919602
842,NJ,20171006,25911.866836693946
843,NJ,20171007,25558.00522790333
844,NJ,20171008,38357.42675940196
845,NJ,20171009,16195.666085316494
846,NJ,20171010,35216.03014549086
847,NJ,20171011,37594.94473967503
848,NJ,20171012,28026.450127442182
849,NJ,20171013,20360.748911621962
850,NJ,20171014,24072.492194414837
851,NJ,20171015,22880.57987982293
852,NJ,20171016,25409.81952017121
853,NJ,20171017,36148.04037468225
854,NJ,20171018,9961.183049774962
855,NJ,20171019,27206.141738783837
856,NJ,20171020,29775.74779031207
857,NJ,20171021,42788.857096456544
858,NJ,20171022,36175.18813707419
859,NJ,20171023,45775.293224752415
860,NJ,20171024,32338.598205042632
861,NJ,20171025,39386.025584705116
862,NJ,20171026,39670.81994783421
863,NJ,20171027,27125.88849799668
864,NJ,20171028,32052.672639349286
865,NJ,20171029,35199.196248054286
866,NJ,20171030,29725.4935223118
867,NJ,20171031,34476.263448806516
868,NJ,20171101,46918.389135248835
869,NJ,20171102,33927.370163981555
870,NJ,20171103,41595.74510288753
871,NJ,20171104,30669.005573918348
872,NJ,20171105,42062.32024578011
873,NJ,20171106,28942.43974954364
874,NJ,20171107,32569.40243588213
875,NJ,20171108,29627.095510441766
876,NJ,20171109,30347.557991090238
877,NJ,20171110,35724.281192179515
878,NJ,20171111,24809.810738838383
879,NJ,20171112,18849.170683845
880,NJ,20171113,27295.22430181096
881,NJ,20171114,31022.31542555029
882,NJ,20171115,36094.003629033534
883,NJ,20171116,44202.499784412656
884,NJ,20171117,24683.343867780226
885,NJ,20171118,40564.99989980338
886,NJ,20171119,38749.553412065725
887,NJ,20171120,40384.59087855105
888,NJ,20171121,29328.23106461169
889,NJ,20171122,31545.120733121803
890,NJ,20171123,30998.675513268336
891,NJ,20171124,31957.980366356405
892,NJ,20171125,36685.47340974173
893,NJ,20171126,33598.15358788195
894,NJ,20171127,37711.01272452492
895,NJ,20171128,38261.58144964215
896,NJ,20171129,44136.282236390914
897,NJ,20171130,41690.15762899245
898,NJ,20171201,42683.695154998095
899,NJ,20171202,22862.6248282667
900,NJ,20171203,25255.323635268574
901,NJ,20171204,37717.088209459005
902,NJ,20171205,25749.125220824964
903,NJ,20171206,45689.06922502706
904,NJ,20171207,22575.190477515353
905,NJ,20171208,20171.854341826707
906,NJ,20171209,32097.169729816625
907,NJ,20171210,29937.291805900157
908,NJ,20171211,40128.36972427795
909,NJ,20171212,35758.516998759194
910,NJ,20171213,31656.646974742733
911,NJ,20171214,43159.05263296803
912,NJ,20171215,35166.13597515895
913,NJ,20171216,22427.483382131424
914,NJ,20171217,42762.106196703455
915,NJ,20171218,53533.15703363627
916,NJ,20171219,61145.973678467126
917,NJ,20171220,40443.791192161225
918,NJ,20171221,48233.35594093037
919,NJ,20171222,45194.79101296459
920,NJ,20171223,32234.462046365
921,NJ,20171224,32955.80779027983
922,NJ,20171225,37413.79573248079
923,NJ,20171226,52967.89796186148
924,NJ,20171227,27839.87323942561
925,NJ,20171228,37537.3819054537
926,NJ,20171229,55434.27234729104
927,NJ,20171230,38441.72547050064
928,NJ,20171231,42754.8068446908
929,NJ,20180101,47701.321129005584
930,NJ,20180102,44711.37231672416
931,NJ,20180103,50514.31220802785
932,NJ,20180104,51106.646532814055
933,NJ,20180105,48980.110242327304
934,NJ,20180106,42271.70952164491
935,NJ,20180107,45361.77154927269
936,NJ,20180108,51420.31915617263
937,NJ,20180109,47762.83415702816
938,NJ,20180110,30585.284431821347
939,NJ,20180111,43314.299858717415
940,NJ,20180112,36847.82220030813
941,NJ,20180113,28316.293621494508
942,NJ,20180114,57538.6943671785
943,NJ,20180115,66867.61509286807
944,NJ,20180116,66357.52331402515
945,NJ,20180117,69807.43169050603
946,NJ,20180118,78235.23869390957
947,NJ,20180119,54058.12509025297
948,NJ,20180120,51943.90495017673
949,NJ,20180121,71774.87622664004
950,NJ,20180122,92091.80411131527
951,NJ,20180123,90655.93738650376
952,NJ,20180124,92093.6320048644
1129,NY,20151002,32294.086618542413
1130,NY,20151003,24111.43843725409
1131,NY,20151004,26656.7936763416
1132,NY,20151005,21835.60323170933
1133,NY,20151006,33658.57027726912
1134,NY,20151007,25068.400909828422
1135,NY,20151008,35318.1320095831
1136,NY,20151009,24815.218792149302
1137,NY,20151010,33298.70016492265
1138,NY,20151011,27305.10553623789
1139,NY,20151012,41710.74248169788
1140,NY,20151013,43588.42105794196
1141,NY,20151014,30039.976455310338
1142,NY,20151015,28019.24227194299
1143,NY,20151016,26489.98639730157
1144,NY,20151017,40086.46951207523
1145,NY,20151018,38312.03143768722
1146,NY,20151019,39626.13852352385
1147,NY,20151020,43959.87581636648
1148,NY,20151021,32601.47752307549
1149,NY,20151022,37599.579607478445
1150,NY,20151023,36486.788152154215
1151,NY,20151024,27448.35182637301
1152,NY,20151025,34801.25564555603
1153,NY,20151026,33579.290319385385
1154,NY,20151027,33457.688398501115
1155,NY,20151028,34601.513552210134
1156,NY,20151029,40334.7736662232
1157,NY,20151030,39561.09946199605
1158,NY,20151031,27992.9341301734
1159,NY,20151101,38694.144714595626
1160,NY,20151102,32512.309085896857
1161,NY,20151103,29195.456449726767
1162,NY,20151104,44214.23891197117
1163,NY,20151105,41349.9026687144
1164,NY,20151106,49026.70515100434
1165,NY,20151107,18539.442932211365
1166,NY,20151108,37796.223420881055
1167,NY,20151109,19612.8734280098
1168,NY,20151110,41429.20636169343
1169,NY,20151111,22451.436740449044
1170,NY,20151112,26287.27381337128
1171,NY,20151113,22217.3032223254
1172,NY,20151114,25064.514195002266
1173,NY,20151115,26249.718606318398
1174,NY,20151116,38410.62564076951
1175,NY,20151117,43372.106445792735
1176,NY,20151118,44579.085023678985
1177,NY,20151119,34658.987698438184
1178,NY,20151120,25415.460088242675
1179,NY,20151121,22370.301686969044
1180,NY,20151122,41388.91508845072
1181,NY,20151123,17777.027121776293
1182,NY,20151124,25556.15291751941
1183,NY,20151125,37284.713426821276
1184,NY,20151126,37085.95859267016
1185,NY,20151127,35236.70973005733
1186,NY,20151128,37329.74255173342
1187,NY,20151129,32565.77830989133
1188,NY,20151130,42881.63610845086
1189,NY,20151201,26878.23471295116
1190,NY,20151202,86236.40243816767
1191,NY,20151203,46359.365407766796
1192,NY,20151204,36531.855563356214
1193,NY,20151205,42326.90239529538
1194,NY,20151206,32494.26986907806
1195,NY,20151207,38362.398270529935
1196,NY,20151208,66907.42519524923
1197,NY,20151209,44874.71342424856
1198,NY,20151210,45903.44753619826
1199,NY,20151211,36265.99145898692
1200,NY,20151212,53678.04921632874
1201,NY,20151213,38918.29767318352
1202,NY,20151214,72593.60119531916
1203,NY,20151215,53612.838342809744
1204,NY,20151216,30681.193279215713
1205,NY,20151217,53964.20046370316
